STOP_ID,HASTUS_CROSS_STREET_NAME,XCOORD,YCOORD,ROUTE_LIST,lon,lat
22430,SW 112th St,1257935.9,187258.1,null,-122.38083801634487,47.50281573023595
22440,SW Ocean View Dr,1258290.3,186449.5,null,-122.3793387967695,47.500618934731015
22450,SW Ocean View Dr,1258732.7,185983.2,null,-122.37751156743813,47.49936518400914
22460,37th Ave SW,1259065.7,186181.6,null,-122.37618080089385,47.49992729553359
49180,S 186th St,1271395.8,162763.6,null,-122.32447356274183,47.43640584851842
49190,Des Moines Memorial Dr S,1271445.0,163335.2,null,-122.32431954884939,47.437975201951325
49195,8th Ave S,1270984.5,164475.7,null,-122.3262693231908,47.4410768075503
49200,S Normandy Rd,1270425.9,165552.2,null,-122.32861066628051,47.443997733247556
49210,S 176th St,1270577.2,166061.3,null,-122.3280393142747,47.44540121889565
49220,S 171st St,1270783.6,167637.0,null,-122.32732897158685,47.44973115481179
49230,S 168th St,1270980.2,168528.7,null,-122.32660447190321,47.452185740101356
50230,S 176th St,1270576.4,166021.3,null,-122.32803940718186,47.4452915374515
50240,S Normandy Rd,1270367.4,165172.8,null,-122.32881723548412,47.4429546928291
50245,8th Ave S,1271115.3,164367.1,null,-122.32573236164674,47.44078609274657
50250,Des Moines Memorial Dr S,1271478.0,163757.7,null,-122.3242193030496,47.43913501578316
50260,S 186th St,1271387.7,162669.0,null,-122.32449887903827,47.43614612222689
50270,S 188th St,1271324.4,161888.0,null,-122.32469344620658,47.43400205991516
67595,116th Ave NE,1306561.0,228809.6,null,-122.1871029748989,47.619221317480445
67596,116th Ave NE,1306824.9,230089.1,null,-122.18612428681591,47.622741231984214
67597,NE 11th St,1305611.8,229284.0,null,-122.19098507403304,47.62047583827909
67598,112th Ave NE,1305459.4,228881.9,null,-122.19157416086195,47.61936628514606
67600,110th Ave NE,1304607.0,228879.4,null,-122.19502971529998,47.61931813818801
67603,108th Ave NE,1304306.2,228187.4,null,-122.19619950541781,47.61740672796814
67610,108th Ave NE,1303998.5,228195.9,null,-122.19744752202776,47.617415081923006
67612,106th Ave NE,1303400.0,228210.3,null,-122.19987485721904,47.61742544472425
67614,NE 6th St,1302944.3,227774.0,null,-122.20169079580317,47.61620732409178
67620,NE 4th St,1302948.9,226746.6,null,-122.20159808876834,47.61339138732369
67625,NE 2nd St,1303289.5,226334.9,null,-122.20018777007618,47.61227948667848
68409,150th Ave NE,1318391.5,236588.5,null,-122.13967560631349,47.64110441755545
68410,NE 15th Pl,1320081.9,230360.6,null,-122.13239312468988,47.624111592821926
68411,NE 33rd St,1320199.3,236133.7,null,-122.13231225874043,47.63994165591815
22620,SW Thistle St,1259162.1,196605.7,null,-122.37663653238606,47.5285044318905
24510,W Crockett St,1255918.7,236443.3,null,-122.39302997808666,47.637517390907334
24520,W Howe St,1255903.8,235883.8,null,-122.39304441037129,47.6359830156799
24530,W Plymouth St,1255907.3,236036.0,null,-122.3930427279326,47.63640037889068
24540,W Crockett St,1255922.7,236571.3,null,-122.39302427850745,47.637868451501
24544,W Lynn St,1255937.5,237091.1,null,-122.39300698717746,47.63929400637816
24550,W McGraw St,1255948.9,237444.1,null,-122.39298977217011,47.64026218609323
24560,W Halladay St,1255969.7,238175.8,null,-122.3929655643267,47.64226887607261
24570,W Raye St,1255983.5,238658.0,null,-122.39294923475471,47.64359131643987
24580,W Fulton St,1256005.7,239424.2,null,-122.39292218164319,47.645692645857224
24590,W Barrett St,1256019.7,239920.3,null,-122.39290618139829,47.64705319602702
24600,W Dravus St,1256034.1,240547.2,null,-122.39289931117237,47.64877228119335
24610,W Bertona St,1256050.6,241214.1,null,-122.3928872107419,47.65060111986965
24620,W Ruffner St,1256063.4,241806.7,null,-122.39288400975339,47.65222610226852
22470,SW 114th St,1259080.8,186660.4,null,-122.37615855632797,47.50124048763105
22480,SW 112th St,1259096.9,187171.5,null,-122.37613488534035,47.50264226707532
22490,SW 110th St,1259127.9,187875.4,null,-122.37606657893595,47.50457331869566
22500,SW 108th St,1259157.0,188519.5,null,-122.37600110350913,47.506340357654246
22510,SW 106th St,1259191.2,189278.3,null,-122.3759242946509,47.508422062746895
22520,SW 104th St,1259211.6,189926.5,null,-122.37589433752888,47.5101998614981
22530,SW 102nd St,1259162.5,190627.8,null,-122.37614985431733,47.51211938503633
22540,SW 100th St,1259112.4,191304.1,null,-122.37640740734452,47.513970329549046
24390,W Thurman St,1255404.7,243116.6,null,-122.39566390355805,47.65577981087798
24400,W Emerson St,1255395.9,242512.8,null,-122.39564986885432,47.654124352891714
24410,30th Ave W,1255501.8,242160.8,null,-122.39519128720835,47.65316544116948
24420,28th Ave W,1256041.8,242152.1,null,-122.39300002979874,47.65317161722302
24430,W Ruffner St,1256061.5,241725.9,null,-122.39288507391986,47.652004530096875
24440,W Bertona St,1256046.6,241040.2,null,-122.39288913900184,47.65012425102788
50280,S 192nd St,1271236.2,160768.1,null,-122.32496204181341,47.4309277589124
50290,S 194th St,1271234.0,160034.0,null,-122.32491344754469,47.42891549439778
50300,S 196th St,1271230.0,159460.0,null,-122.32488466212627,47.427341963959115
50310,S 198th St,1271228.7,158895.6,null,-122.32484572481314,47.425794890375656
50320,S 200th St,1271225.7,157937.7,null,-122.32478285098672,47.42316915420212
50321,8th Ave S,1271295.5,157894.4,null,-122.32449755607792,47.42305417809013
51690,SW Henderson St,1264719.6,194397.7,null,-122.35396930783514,47.52275569601022
51691,15th Ave SW,1264810.8,194432.7,null,-122.3536030695344,47.52285656896451
51700,14th Ave SW,1265101.0,194423.0,null,-122.35242801150046,47.522845691196295
51710,12th Ave SW,1265638.1,194408.4,null,-122.3502534915815,47.52283471622206
51720,10th Ave SW,1266284.2,194388.9,null,-122.34763751780183,47.52281614943943
51728,SW Barton St,1266810.9,193558.0,null,-122.34544017242919,47.520567074891254
51730,SW Henderson St,1266510.5,194466.0,null,-122.34672793902473,47.523039680935305
51740,SW Trenton St,1266521.9,195170.9,null,-122.34673791006216,47.52497239936688
68412,NE 29th St,1318861.4,235033.0,null,-122.13766281427407,47.63686249680138
68413,156th Ave NE,1320279.0,237074.6,null,-122.13205341919027,47.642524441588584
68414,157th Ave NE,1321089.0,237055.5,null,-122.12876676493454,47.642509512350095
68415,NE 33rd St,1320193.5,235863.7,null,-122.13231729651656,47.63920129134192
68420,NE 15th Pl,1320068.3,229723.3,null,-122.13240464364534,47.622364061573734
68423,NE 33rd St,1320201.5,236240.9,null,-122.13231067551392,47.64023560331363
68424,NE 33rd St,1320201.9,236258.5,null,-122.13231025818986,47.64028386512917
68425,156th Ave NE,1320364.8,235482.5,null,-122.13159646632892,47.63816430933463
68426,157th Ave NE,1320639.4,237064.7,null,-122.1305909648491,47.64251396857364
68427,157th Ave NE,1320639.5,237064.7,null,-122.13059055925058,47.642513973194745
69450,102nd Way NE,1302458.4,242236.2,null,-122.20470543215035,47.655825277135754
69454,Carillon Point Rd,1302311.1,242789.2,null,-122.20534302374102,47.657333880676966
69460,NE 58th St,1302142.7,243421.9,null,-122.20607202765777,47.65905991047974
69465,Lake Washington Blvd NE,1302447.4,243057.7,null,-122.20480945997227,47.658076512880704
6190,Blanchard St,1268901.3,228485.2,null,-122.33974857966814,47.61641365427569
6195,Stewart St,1269746.3,227716.4,null,-122.33626228567839,47.61435169106916
6200,Pine St,1270159.9,227181.0,null,-122.33454337706364,47.612906307303554
6205,Pike St,1270478.3,226643.2,null,-122.33321025523325,47.6114492335161
6210,Westlake Ave,1269260.5,228158.5,null,-122.33826657010762,47.61553744663287
6220,Blanchard St,1268730.9,228640.2,null,-122.34045164537146,47.6168293577244
6230,Bell St,1268430.1,228909.7,null,-122.34169243829473,47.61755189191692
6235,Denny Way,1267969.0,229115.6,null,-122.34357804400946,47.61809146556379
6236,Denny Way,1267982.9,229476.4,null,-122.34355040201035,47.61908115215783
6237,Harrison St,1267991.7,230504.4,null,-122.34359652362684,47.62189933359963
6240,Denny Way,1268265.9,229419.5,null,-122.34239860883146,47.61894040997288
6250,Thomas St,1267978.2,230227.6,null,-122.34362922874037,47.62113990931039
6255,Harrison St,1267989.8,230463.2,null,-122.34360094814745,47.62178630379003
8020,S Roxbury St,1288301.4,191780.7,null,-122.25834827406932,47.51681973261469
24450,W Dravus St,1256030.2,240381.1,null,-122.39290147488873,47.648316797083645
24460,W Barrett St,1256018.2,239855.3,null,-122.39290692185496,47.64687495263736
24470,W Fulton St,1256007.5,239488.3,null,-122.39292015047033,47.64586843908859
24480,W Raye St,1255980.5,238559.6,null,-122.39295331300023,47.64332144282608
24490,W Smith St,1255958.7,237790.8,null,-122.39297852763697,47.64121300906245
24500,W Lynn St,1255934.3,236950.1,null,-122.39300837403319,47.63890735822697
26150,NE 130th St,1282248.9,267193.0,null,-122.2886076914396,47.723214924561645
26160,NE 130th St,1282251.8,267704.0,null,-122.28863516980833,47.72461571945306
26170,NE 135th St,1282255.0,268282.0,null,-122.28866657874676,47.72620017591065
26180,NE 137th St,1282369.6,269114.0,null,-122.28826493819331,47.72848661724819
26185,NE 142nd St,1282370.0,270062.0,null,-122.28833613755397,47.73108509336408
26190,37th Ave NE,1282281.0,269703.2,null,-122.28867015241671,47.730097014084954
26195,NE 145th St,1282367.3,270947.9,null,-122.28841516801957,47.73351319313279
26200,NE 143rd St,1282039.1,270436.0,null,-122.28970926175731,47.73209306364993
51750,SW Cloverdale St,1266531.9,195787.0,null,-122.34674647943714,47.526661644942216
51760,SW Thistle St,1266542.8,196470.9,null,-122.34675680378382,47.528536776246895
51770,SW Elmgrove St,1266553.1,197136.6,null,-122.34676810838724,47.53036198971139
51780,SW Kenyon St,1266560.0,197800.5,null,-122.34679303094747,47.532182086151856
51790,SW Holden St,1266513.0,198328.1,null,-122.34702525441094,47.53362568343657
53180,S 130th Pl,1277269.2,180961.9,null,-122.3021494745627,47.486596710164335
53190,S 132nd St,1277248.9,180345.8,null,-122.3021840046732,47.48490692323899
53200,S 134th St,1277227.0,179671.7,null,-122.3022205251836,47.48305807513894
53210,S 136th St,1277205.5,179018.7,null,-122.30225705442261,47.481267082925726
53220,S 138th St,1277184.2,178368.4,null,-122.30229298092507,47.47948350189613
53230,S 140th St,1277160.6,177647.3,null,-122.30233273919394,47.477505738401476
53240,S 142nd St,1277140.7,177050.2,null,-122.30236710670401,47.47586805143705
53250,25th Ave S,1277306.9,176464.3,null,-122.30164998174182,47.474270799854786
53260,26th Ave S,1277782.7,176464.1,null,-122.29972642717459,47.47429512154842
69470,NE 62nd St,1301964.7,244660.5,null,-122.20688391252808,47.66244626732462
69475,NE 60th St,1302475.9,244241.7,null,-122.20477944664152,47.66132330886225
69480,NE 64th St,1301905.7,245107.6,null,-122.20715569176261,47.663668903097594
69485,NE 64th St,1302506.1,245274.0,null,-122.20473156117818,47.66415437021897
69490,Private Rd,1302016.9,246332.1,null,-122.20679317342076,47.667030758074816
69500,Lake St S,1302246.2,247567.7,null,-122.20595215107404,47.67042881263175
69510,5th Ave S,1302383.8,248315.0,null,-122.20544783356806,47.672483924972
69520,2nd Ave S,1302300.8,248838.6,null,-122.20582256949943,47.6739150805513
69521,2nd Ave S,1302293.9,248863.2,null,-122.20585235298779,47.673982172988
70538,122nd Ave NE,1308973.5,249259.9,null,-122.17877203207522,47.67539290568274
70540,NE 22nd St,1301715.9,232795.2,null,-122.20703395004597,47.629910709804435
70550,NE 20th St,1301706.6,232155.7,null,-122.20702536810012,47.62815735219568
70560,NE 18th St,1301697.2,231498.4,null,-122.20701590376866,47.626355198886664
70570,NE 16th St,1301689.5,230981.6,null,-122.2070097169204,47.62493824647839
12374,19th Ave,1276986.6,228511.2,null,-122.30697454108787,47.6169140645664
12375,20th Ave,1277290.9,228690.7,null,-122.30575488665812,47.61742203890634
12376,22nd Ave,1277762.1,228993.7,null,-122.30386817973366,47.61827725692747
12377,23rd Ave E,1278144.9,229363.1,null,-122.302344923452,47.61930982009693
12378,25th Ave E,1278826.9,230018.9,null,-122.29963074651434,47.62114301681104
12380,27th Ave E,1279342.0,230517.0,null,-122.2975808751129,47.62253519079359
12390,29th Ave E,1279927.1,231081.6,null,-122.29525220978084,47.6241132495788
12400,Lake Washington Blvd,1280701.9,231828.9,null,-122.29216830447038,47.62620190112129
13801,17th Ave W,1259355.5,240367.8,null,-122.3794123236804,47.648464277385926
13802,17th Ave W,1259430.5,240366.3,null,-122.37910798589687,47.64846429609023
13810,W Armour St,1260115.0,239024.6,null,-122.37622238521995,47.64482443886881
13820,W Raye St,1260101.9,238187.8,null,-122.37620746374577,47.64253010344163
13830,W Wheeler St,1260085.0,237332.7,null,-122.37620646660453,47.64018539986345
13840,W Armory Way,1260067.3,236276.6,null,-122.37619236956364,47.637289723855936
26210,Woodlawn Ave NE,1272939.7,251179.9,null,-122.32516150680722,47.678834723395006
26220,NE 65th St,1273086.1,250137.8,null,-122.32448535938833,47.6759861377734
26230,NE 64th St,1272840.4,249752.6,null,-122.3254521962423,47.67491726138882
26240,NE 61st St,1272815.4,248913.1,null,-122.32548758662722,47.672614889190676
26250,NE 59th St,1272797.8,248454.9,null,-122.32552295089255,47.671358041659424
27830,NW 135th Pl,1264479.6,269113.2,null,-122.36094261498181,47.72753408637906
27840,3rd Ave NW,1264311.9,268220.8,null,-122.36155187884587,47.725078947015724
27850,6th Ave NW,1263706.9,268236.9,null,-122.36401081577993,47.725090115106376
27860,NW 132nd St,1263129.8,268120.4,null,-122.3663456866274,47.72473930603207
27870,NW 130th St,1263114.7,267491.8,null,-122.366356151818,47.72301553056503
27880,NW 127th St,1263098.7,266831.7,null,-122.36636772283136,47.72120536636206
27890,8th Ave NW,1263227.5,266267.4,null,-122.36579889959948,47.71966568940472
27900,6th Ave NW,1263882.1,266248.3,null,-122.36313851234206,47.71964904011954
27910,NW 125th St,1264417.2,266092.6,null,-122.360952494901,47.71925141491756
53270,28th Ave S,1278444.6,176455.2,null,-122.29704984529432,47.474305269753735
53280,30th Ave S,1279132.2,176454.7,null,-122.29427000829648,47.4743397167116
53290,Military Rd S,1279853.6,176444.5,null,-122.29135277916832,47.474349263464894
53300,34th Ave S,1280198.9,175848.1,null,-122.289911172021,47.472732456926956
53310,Access Rd,1280306.6,174961.1,null,-122.28940792548515,47.47030677781839
54900,NE 7th St,1308150.0,183470.2,null,-122.17745020360199,47.49501920358424
54910,Harrington Ave NE,1306959.9,183115.7,null,-122.18223839180602,47.493990410088855
54920,Edmonds Ave NE,1306157.7,183379.5,null,-122.18550154610244,47.494674911156814
54930,Camas Ave NE,1305524.9,183610.9,null,-122.18807734243576,47.49527868500836
54940,NE 6th Pl,1304977.7,183726.2,null,-122.19029870609381,47.4955683010671
54944,N 3rd St,1303608.0,180247.7,null,-122.19558938982064,47.485967175816384
54945,NE 3rd St,1303776.6,180733.7,null,-122.1949423881923,47.48730751126179
54950,Grandey Way NE,1305224.7,182297.1,null,-122.18919786764398,47.49166297940583
54960,Bronson Way NE,1305371.7,181957.2,null,-122.18857915954737,47.49073838947064
70578,NE 94th St,1307236.6,252824.5,null,-122.18607556752907,47.685080225553214
70580,NE 14th St,1301670.9,230168.7,null,-122.2070262919577,47.62270913512417
70587,6th St,1304610.5,251225.8,null,-122.19662058333337,47.68057106106666
70588,6th St,1304611.5,251225.8,null,-122.19661652443814,47.68057110962944
70589,8th St,1305433.2,251230.6,null,-122.19328167199157,47.68062412186792
70590,NE 10th St,1301641.4,228998.6,null,-122.20706120296116,47.61950038638262
70591,8th St,1305393.2,251230.2,null,-122.1934439993877,47.680621087573
70592,Bellevue Square AcRd,1301962.0,228240.1,null,-122.20570660778563,47.61743697860647
71210,186th Ave NE,1330400.2,232746.1,null,-122.09071473942626,47.63112033489099
71220,185th Pl NE,1329706.3,232764.0,null,-122.09352978245775,47.631138285898146
71230,182nd Ave NE,1328837.3,232785.9,null,-122.09705514692526,47.63115925159038
71240,180th Ave NE,1328090.3,232806.3,null,-122.10008568843082,47.63118150270642
71241,180th Ave NE,1327955.3,232810.4,null,-122.10063340453011,47.63118664816018
71242,179th Ave NE,1327785.5,232813.3,null,-122.10132215901444,47.631186929861585
17820,Burke Ave N,1270432.6,265196.6,null,-122.33644816445266,47.71712023445427
17830,N 125th St,1269929.0,266063.1,null,-122.33856243834116,47.71946828849738
17840,N 128th St,1270231.3,266943.9,null,-122.33740448867201,47.72189872343865
17850,Meridian Ave N,1270940.8,266972.0,null,-122.33452473360452,47.72201372086606
19150,27th Ave NW,1256524.3,259228.0,null,-122.39244630425891,47.70000211199999
19160,NW Golden Dr,1256226.6,258642.3,null,-122.39360680928324,47.69838021658929
19170,NW 93rd St,1256388.8,257973.9,null,-122.39289325954813,47.69655719974504
19180,NW 90th St,1256365.2,257155.0,null,-122.39292168753559,47.694311350383835
19190,NW 87th St,1256341.2,256343.0,null,-122.39295230466288,47.69208439089771
19200,NW 85th St,1256320.1,255812.3,null,-122.3929942929314,47.69062861287608
19210,Earl Ave NW,1256658.7,255785.2,null,-122.39161752318458,47.69057313729569
19220,26th Ave NW,1257197.0,255774.7,null,-122.38943144115808,47.690574216678186
19240,NW 85th St,1257646.5,255676.3,null,-122.3875986336522,47.690329411128964
19250,NW 83rd St,1257632.3,254986.0,null,-122.38759967431923,47.68843656562668
27920,NW 122nd St,1264410.1,265479.4,null,-122.36093188679907,47.71757028520562
27930,NW 120th St,1264403.8,264926.2,null,-122.36091286867965,47.71605365518943
27940,NW 117th St,1264392.5,264163.3,null,-122.360897250959,47.71396197808226
27950,NW 115th St,1264388.3,263570.2,null,-122.360866489749,47.71233609856125
27960,NW 112th St,1264379.0,262768.7,null,-122.36083964105347,47.71013872959535
29256,E Republican St,1278142.6,230685.7,null,-122.30245661908909,47.62293493240003
29257,E Thomas St,1278123.4,230042.0,null,-122.30248463372023,47.62116955275901
29258,22nd Ave E,1277744.7,229701.0,null,-122.30399352050138,47.62021504662751
29259,19th Ave E,1276958.9,229815.2,null,-122.30718808406051,47.62048685670658
29260,16th Ave E,1275794.5,229842.6,null,-122.3119108078377,47.620500729448786
29261,15th Ave E,1275472.0,229653.1,null,-122.31320347846332,47.61996431996378
29262,Broadway E,1273769.4,229667.2,null,-122.3201070031666,47.619913005263655
29263,10th Aly E,1274138.1,229664.2,null,-122.31861204223684,47.619924299329384
29264,Broadway E,1273475.9,229669.8,null,-122.32129706822197,47.61990458145467
54970,Vuemont Pl NE,1304550.5,180418.4,null,-122.19179033411517,47.4864807473991
54971,Edmonds Ave NE,1306184.9,180308.4,null,-122.18517332660554,47.48625812771999
54972,Edmonds Ave NE,1306170.7,180303.7,null,-122.18523041446431,47.48624456088257
54980,N 3rd St,1303566.7,180150.6,null,-122.19574944481528,47.48569901452621
55952,Kenworth Parking Lot,1303980.4,183028.8,null,-122.19428239882765,47.49360840523647
55953,Kenworth Parking Lot,1303598.1,182921.2,null,-122.19582084715297,47.49329492271543
55954,Kenworth Parking Lot,1303969.7,182494.6,null,-122.19428746176253,47.49214361101801
55955,Kenworth Parking Lot,1303981.5,183083.8,null,-122.19428188420576,47.49375921699277
55956,Park Ave N,1302159.1,183808.0,null,-122.2017043974544,47.495655702385186
55957,Lind Ave SW,1296782.8,175909.2,null,-122.22287184147092,47.4737406027226
55958,Seneca Ave SW,1295994.8,175923.3,null,-122.2260585823463,47.473740202277256
55959,Powell Ave SW,1294620.2,175958.5,null,-122.23161836375337,47.47376835479197
55960,S Winthrop St,1279227.0,213457.3,null,-122.29673173091534,47.575768654543765
71250,175th Ave NE,1326404.7,232847.7,null,-122.106923781606,47.63121871772267
71260,173rd Ave NE,1325681.0,232864.3,null,-122.10985959073189,47.6312313494717
71270,169th Ave NE,1324707.0,232896.4,null,-122.11381144408921,47.63127498020005
71280,167th Ave NE,1323654.8,232928.9,null,-122.1180804418004,47.63131599177783
71290,164th Ave NE,1322945.7,232951.0,null,-122.12095742751701,47.63134408158913
71300,161st Ave NE,1321879.1,233002.6,null,-122.12528613066917,47.631436517553624
72167,3rd St,1303057.1,250155.1,null,-122.20284831546326,47.677560607411095
72168,3rd St,1302941.6,251218.1,null,-122.20339390653436,47.68046870711041
72170,103rd Ave NE,1303414.0,246216.7,null,-122.20111565011211,47.66678265303509
72180,10th Ave S,1303226.5,246516.2,null,-122.20189810511853,47.66759445984138
72190,7th Ave S,1303147.0,247653.2,null,-122.20230278923714,47.67070715867242
72200,3rd Ave S,1303164.5,248544.0,null,-122.20229608479646,47.67314973999673
72201,2nd Ave S,1303169.1,248862.3,null,-122.2023003978711,47.67402244068522
72210,2nd Ave S,1303170.5,248988.9,null,-122.20230385685458,47.67436952593886
8030,S Carver St,1287908.2,192242.7,null,-122.25997385244405,47.5180661135219
8040,Waters Ave S,1287521.2,192783.8,null,-122.26158036234763,47.519529601259904
8050,Seward Park Ave S,1287061.7,192976.4,null,-122.26345411801789,47.52003412831362
8060,54th Ave S,1286626.1,192911.8,null,-122.26521183542052,47.51983485395346
8070,52nd Ave S,1285984.7,192929.5,null,-122.26780847533445,47.519850624980144
8080,S Fisher Pl,1285454.0,193478.6,null,-122.26999733584577,47.52132857746439
8090,S Henderson St,1285466.8,194040.2,null,-122.26998796987613,47.52286858599241
8100,Cloverdale Pl S,1285488.9,195170.5,null,-122.26998393646701,47.525967885161386
8110,S Rose St,1285509.1,196416.0,null,-122.26999629651014,47.52938285195232
8120,Wabash Ave S,1285577.5,196302.4,null,-122.26971089613981,47.52907497286639
8130,S Kenyon St,1285528.4,197360.0,null,-122.26998951771503,47.53197135696137
9584,NE 45th St,1275788.6,245010.5,null,-122.31311729258017,47.662075343575225
9585,NE 47th St,1275802.5,245481.1,null,-122.31309761477438,47.66336598079566
9586,University Way NE,1275659.7,246045.4,null,-122.31372106680016,47.664905186023844
29265,Boylston Ave E,1272969.4,229651.3,null,-122.32334898662504,47.61982700854627
29266,Summit Ave E,1272549.8,229397.0,null,-122.3250300722626,47.619107695135945
29267,Harvard Aly E,1273359.3,229670.9,null,-122.32176985560915,47.61990141532215
29268,Summit Ave E,1272569.3,229419.7,null,-122.32495280365791,47.61917095138537
30860,Beacon Ave S,1277470.5,205922.5,null,-122.3032636124486,47.55502404730634
30870,S Brandon St,1277576.3,205369.0,null,-122.30279242838596,47.55351244730268
30880,S Vern Ct,1277652.5,204937.8,null,-122.30245056939195,47.55233451971496
30890,S Orcas St,1277755.5,204382.2,null,-122.301990607282,47.5508170137543
30900,S Juneau St,1277824.4,204021.5,null,-122.30168378548588,47.54983194190903
30910,S Raymond St,1277898.9,203638.6,null,-122.3013525888082,47.54878631203312
30920,S Spencer St,1277962.2,203297.4,null,-122.30106996819774,47.547854395042215
30930,S Graham St,1278047.3,202804.4,null,-122.30068738382337,47.54650753406198
30940,S Morgan St,1278163.8,202189.2,null,-122.3001682739621,47.54482736311299
30950,S Holly St,1278304.9,201434.0,null,-122.299538815631,47.542764735472005
55961,Park Ave N,1302140.6,183808.2,null,-122.20177923508471,47.49565534880685
55970,ST Light Rail,1279186.8,212496.2,null,-122.29682052283425,47.573132188048895
55980,S Walden St,1279140.4,211929.1,null,-122.29696477090596,47.5715753504235
55990,S Bradford St,1279112.8,210716.0,null,-122.29698309888256,47.56824880969575
57121,108th Ave SE,1302702.8,144140.5,null,-122.19666290103085,47.38695132390789
57122,110th Ave SE,1303294.6,144126.8,null,-122.19427336233379,47.386942486676304
57123,112th Ave SE,1303990.1,144113.1,null,-122.19146528131714,47.3869386167531
57124,SE 240th St,1305159.5,144240.2,null,-122.18675448814825,47.38734348165633
57125,SE 233rd Pl,1305194.9,146589.6,null,-122.18677839586935,47.39378503228444
57126,102nd Ave SE,1300535.9,144179.1,null,-122.20541146975546,47.386951556728704
57127,104th Ave SE,1301575.0,144163.7,null,-122.20121646570672,47.386960053960536
57128,SE 256th St,1300189.6,138653.7,null,-122.2064112240676,47.37178925216055
57129,SE 256th St,1300189.8,138673.4,null,-122.20641183547534,47.371843260512804
57130,SE 240th St,1301334.1,144382.1,null,-122.2022044403266,47.38754695663313
72220,2nd Ave S,1303168.1,248788.9,null,-122.20229915667566,47.673821198817386
72230,4th Ave S,1303160.5,248313.8,null,-122.20229569762441,47.672518555095635
72232,6th Ave S,1303150.2,247791.0,null,-122.20229975196031,47.67108503151854
72234,NE 74th St,1324859.5,246896.2,null,-122.11413797472109,47.66965688634472
72250,10th Ave S,1303226.0,246435.2,null,-122.20189428820578,47.66737241030216
72900,156th Ave SE,1320475.4,222766.7,null,-122.13027871026887,47.60331415193473
72910,159th Pl SE,1320935.9,222923.4,null,-122.12842302377733,47.603764942375136
72920,160th Ave SE,1321592.9,223124.3,null,-122.12577389853786,47.60434590884867
72930,163rd Ave SE,1322154.3,223164.5,null,-122.12350126648673,47.60448192509439
72932,98th Ave NE,1300860.3,228259.4,null,-122.21017425298353,47.6174359349007
72934,96th Ave NE,1300306.9,228267.9,null,-122.21241832954375,47.61743206980869
72936,95th Ave NE,1299941.6,228273.6,null,-122.21389965345753,47.61742973855075
72940,92nd Ave NE,1299096.0,228286.5,null,-122.21732861450889,47.61742346115895
72950,NE 10th St,1297984.2,228987.0,null,-122.22188703600554,47.619288660140874
13850,15th Ave W,1260075.8,236068.3,null,-122.37614096203092,47.63671925385219
13860,W Garfield St,1260046.4,234951.3,null,-122.37616936226033,47.633656011466876
13862,17th Aly W,1259697.0,240361.5,null,-122.37802661546135,47.648465808668824
13864,W Dravus St,1258712.3,240301.3,null,-122.38201584534741,47.648246552280646
13866,21st Ave W,1258340.9,238954.2,null,-122.38341223892785,47.64453374567477
13870,W Galer St,1260267.6,234315.6,null,-122.37522072851857,47.631925750457214
13880,W Lee St,1260719.1,233760.1,null,-122.37334484843218,47.63042794223662
16160,N 198th St,1271130.5,285246.5,null,-122.33520303299908,47.77211339260497
16170,N 194th St,1271123.0,284416.6,null,-122.33516766830563,47.769838279125544
16180,N 190th St,1271118.2,283269.7,null,-122.33509617664625,47.766694429138866
16190,N 188th St,1271116.3,282786.8,null,-122.33506558577794,47.765370723512966
16200,N 185th St,1271112.2,281892.4,null,-122.33501129281649,47.76291899959317
16210,N 183rd St,1271109.9,281388.5,null,-122.33498066640806,47.761537712272826
16220,N 180th St,1271106.2,280603.7,null,-122.33493344959271,47.75938641716956
30960,27th Ave S,1278616.1,200479.5,null,-122.29820550059007,47.54016470221058
30970,S Myrtle St,1279100.0,199955.4,null,-122.29620640747748,47.53875337956154
30980,S Othello St,1279621.1,199423.2,null,-122.2940562278337,47.537321755409884
32296,Jack Block Park AcRd,1261502.0,216696.2,null,-122.36878964024524,47.58369965810044
32300,16th Ave SW,1264869.8,216651.9,null,-122.35514250253168,47.58376161809096
32310,SW Florida St,1265599.1,216840.1,null,-122.35220301586563,47.584316962563136
32320,13th Ave SW,1265969.1,216982.8,null,-122.35071545745153,47.58472810604707
32330,13th Ave SW,1265697.0,216845.3,null,-122.35180681532505,47.584336511675964
32340,13th Ave SW,1265744.3,216853.0,null,-122.35161580717276,47.58436017535997
32352,Spokane Vduct Under AcRd,1271326.8,212117.0,null,-122.32862676181041,47.57167859774261
32353,West Seattle Ramp,1271326.0,212059.3,null,-122.3286254605746,47.57152040093928
32364,Fauntleroy Ave SW,1258446.5,208506.0,null,-122.38050081103785,47.561083040641044
32370,California Ave SW,1257092.1,216527.8,null,-122.38664105287258,47.58299548159058
57131,116th Ave SE,1305068.5,144087.2,null,-122.1871109117831,47.38691971189744
57132,SE 240th St,1302599.6,144312.0,null,-122.19709169338289,47.38741640173055
57493,SE 274th St,1310232.2,132490.3,null,-122.16545930143589,47.35537890200532
57496,SE 278th Pl,1310208.6,131247.5,null,-122.16546771062087,47.351971183808686
57500,Kensington Ave,1295390.1,141052.6,null,-122.22595187652733,47.37812830797648
57510,E Seattle St,1295710.1,140527.0,null,-122.22462220395906,47.37670348795585
